wikipedia,imdb
30613718,tt0311411
3964004,tt0370322
1187057,tt0071771
9268438,tt0366591
31155702,tt0255410
3034844,tt0093015
8388862,tt0101684
24008810,tt0023604
32406145,tt0021337
33495260,tt0068020
28185115,tt0096010
156625,tt0045296
28085932,tt0018647
23666596,tt0060716
32634697,tt0091964
26408975,tt0109144
3030423,tt0064728
669150,tt0108610
10000197,tt0185370
5257776,tt0072253
1716921,tt0092546
28149552,tt0084195
22522260,tt0003150
28959622,tt0065848
12776314,tt0456658
706990,tt0332375
23953216,tt0041363
6113399,tt0116147
9994025,tt0178832
18691178,tt1141984
24583399,tt14741886
11983329,tt0071095
32163890,tt0020943
17546927,tt0052855
27714851,tt0042648
156628,tt0044391
29836606,tt0066140
14149346,tt0976051
29031638,tt0038640
34158305,tt1870479
24115698,tt0259415
12569581,tt0798782
22672266,tt0019195
21537580,tt0052979
6680289,tt0033361
33076889,tt1854248
5565544,tt0036275
8373157,tt0062049
7661570,tt0114745
26093633,tt0271809
16090838,tt0075984
8132688,tt0075379
18445420,tt1235837
5805854,tt0375909
18174981,tt0032610
36024416,tt0049386
30245575,tt1606284
18214566,tt1114277
9936436,tt0024077
12404324,tt0097052
19202474,tt0413305
2451146,tt0031647
3176417,tt0067549
34025435,tt0317813
29578143,tt1268204
5157844,tt0417532
31232631,tt0038047
5319982,tt0117028
11993,tt0061856
35135978,tt0199414
20070131,tt0056282
594295,tt0116287
14499499,tt0026413
7335449,tt0072709
3526227,tt0063790
7662191,tt0035726
9919380,tt0200887
29747644,tt0360693
7252915,tt0441782
1947226,tt0093560
14740023,tt0276781
19114789,tt0166264
23687682,tt0043909
28622004,tt1132588
36158523,tt0143790
8747363,tt0024361
13078983,tt0027786
10982348,tt0311730
24223282,tt0820013
4586545,tt0405461
17672269,tt0040847
8343583,tt0057518
13912560,tt0048919
31423579,tt0026112
28450024,tt0081012
25098171,tt1433810
19041696,tt0189954
7253379,tt0409836
28978641,tt0353688
24957436,tt0039377
24987997,tt0052012
3116758,tt0061556
9613711,tt0787515
23471054,tt0116337
33002544,tt0359965
1296863,tt0038750
11994,tt0063172
20245495,tt11865296
31859507,tt0179124
12666854,tt0060438
17020616,tt0021926
26323317,tt1194232
33829161,tt0003618
25905775,tt0125217
33535579,tt0311757
8188696,tt0495824
657159,tt0068408
15058945,tt0222057
4343428,tt0118743
17509462,tt0096009
32862586,tt0022005
32143355,tt0246451
21892067,tt0122128
18188453,tt0241686
11465088,tt0106513
2317590,tt0068173
23691034,tt0033771
71473,tt0041959
9029417,tt0085919
21759174,tt0326165
15671596,tt0091734
10996278,tt0058938
4391702,tt0084266
11373163,tt0053999
7032516,tt0052946
2159392,tt0160403
5260111,tt0068271
3350098,tt0064923
34042335,tt1125830
14838516,tt0891592
31620387,tt0023605
28714204,tt1700475
21070824,tt0055408
24614652,tt0054449
7623435,tt0038175
33163676,tt0024895
6971856,tt0119166
22645075,tt0197382
28373775,tt0396908
4235653,tt0425210
2236697,tt0117378
3178719,tt0115097
29035218,tt0102680
12245923,tt1343385
9914543,tt0143622
2776084,tt0107199
26738759,tt0132909
33536332,tt0012464
4343453,tt0084695
4405535,tt0211938
1955275,tt0142243
31141169,tt1714850
12145557,tt0064950
27328786,tt0256691
1975043,tt0057259
254152,tt0092218
9293418,tt0042040
5483227,tt0335245
30739847,tt1485762
28559069,tt1743708
14138235,tt1285131
16980903,tt0799890
490623,tt0097814
20553594,tt1394225
12034233,tt0092860
26553611,tt0059774
28632311,tt0133042
26282445,tt1461674
2038244,tt0119428
26586731,tt1363106
4570449,tt0489560
18357718,tt0379463
3038177,tt0476527
9855165,tt0178258
13136145,tt0808348
12160883,tt0200465
18569735,tt0025165
6812190,tt0041530
18475018,tt9815072
1572108,tt0048980
13895620,tt0275070
4891644,tt0060228
31029462,tt0179808
24565046,tt0080908
35613111,tt4899364
34152185,tt0033512
20903216,tt0232084
729979,tt0245712
1832827,tt0243490
17702522,tt0037215
24449280,tt0024503
32454408,tt2210443
17006465,tt0032719
9900396,tt0108606
25976962,tt1054478
14396132,tt0009908
22838836,tt1268989
18822942,tt0287708
35504674,tt1666299
18618306,tt0063442
30441990,tt1992138
10633198,tt0471423
36153140,tt2105583
33674932,tt2118720
7075890,tt0170705
17192514,tt1582637
18713808,tt0118891
15300649,tt0045866
23308812,tt0030400
13435931,tt1024652
173650,tt0010323
21372838,tt0243218
1482779,tt0028356
32943761,tt0193461
21438213,tt0049150
16995666,tt0021345
22464911,tt0069705
709490,tt0357413
20312589,tt0058669
24353804,tt1494772
10738117,tt0047469
6725829,tt0105176
11104130,tt0073036
894764,tt0230838
32977595,tt1469885
12795446,tt0218850
4947802,tt0034936
26167528,tt0135175
28157792,tt0020490
25589916,tt0107080
20281368,tt1247691
36420202,tt0249904
1810900,tt0086855
28993081,tt0032042
13710501,tt0004659
14232786,tt0016251
3107308,tt0119887
15217811,tt0107171
9890390,tt0022941
17106338,tt0451229
34142673,tt0070395
21791039,tt0031711
1161955,tt0049665
34115150,tt0014370
2253773,tt0043677
31477427,tt0151008
14473137,tt1058743
21405011,tt1437855
2270205,tt0055601
9472707,tt0089271
13700717,tt0315000
10776318,tt0076438
1852179,tt0089670
11713955,tt1132474
6123488,tt0420509
11762841,tt0227538
99948,tt0109361
1551200,tt0104812
17994836,tt0041791
689763,tt0114508
13851011,tt1114698
939561,tt0324127
10514354,tt0923688
22395193,tt0091384
28695611,tt0151771
7969860,tt0364435
3895554,tt0081441
3742598,tt0449959
4758386,tt0765120
9879640,tt0188848
13401923,tt0002890
9959871,tt0318997
14096888,tt1045874
23022495,tt0157836
30650944,tt1505384
509792,tt0120679
31016294,tt0193530
4885225,tt0041179
18939923,tt0047310
5141818,tt0109491
10093456,tt0115834
31155277,tt0254510
2095441,tt0080435
896652,tt0065163
14026184,tt0094613
23413529,tt0305188
4706824,tt0472118
16888879,tt0076788
3492280,tt0164114
25515016,tt1828247
16291052,tt0452823
8994566,tt0301245
3226241,tt0426615
16035558,tt1365436
9472711,tt0085478
6080251,tt0818705
15218070,tt0163816
33080028,tt0013402
31230161,tt0104835
15314660,tt0114663
13183259,tt0090115
5527808,tt0107282
22114003,tt0022775
19332675,tt0275577
6491526,tt0114099
5026868,tt0062807
5429993,tt0462590
11521166,tt0051348
9879628,tt0199720
17850156,tt0028842
28074180,tt0056352
22055246,tt1273658
520990,tt0086465
20581379,tt0068532
31029160,tt0063446
35978775,tt0491981
3776089,tt0120860
13595621,tt0016368
1624525,tt0099951
9558381,tt0000770
26106991,tt0096970
26806217,tt0020108
9429901,tt0912585
26690750,tt0104613
30389097,tt0124026
10702360,tt0135168
28330224,tt0406227
12139290,tt0858490
20131442,tt0044751
33183125,tt0155616
11496314,tt0478829
5979162,tt0893354
28754187,tt0036935
5570666,tt0891308
15081803,tt0222035
8034072,tt0985636
27380313,tt1243971
34384773,tt0004661
14628494,tt0007473
8609183,tt0484373
31868367,tt0287167
35615385,tt1846487
9422274,tt0105699
29374918,tt0053333
22984649,tt0902290
6939334,tt0040009
2820813,tt0073260
31122504,tt0037772
4845206,tt0056504
27755114,tt0120594
10298739,tt0021400
6496943,tt0424942
31026165,tt0367022
24817996,tt0045302
18070605,tt0094242
28434008,tt1516586
24311267,tt0014446
26507345,tt1381505
9136736,tt0046442
896182,tt0077889
20831096,tt0056341
11413995,tt0026523
33401791,tt0108200
28857732,tt0285765
18020900,tt1282444
76325,tt0047443
22573063,tt0071609
8002440,tt0098512
18383385,tt0214404
650922,tt0099654
6678290,tt1849210
4418072,tt0365149
28379552,tt0064751
14321288,tt0029665
2291440,tt0117995
23827734,tt0442854
13553852,tt0992911
15178041,tt0443619
25040223,tt0272046
22121117,tt1037090
18895115,tt1606230
32281441,tt2495244
16166191,tt0364454
2730786,tt0301116
31323143,tt0192728
30838175,tt0468463
15122385,tt0092011
12382105,tt0022981
25017192,tt1382725
18505739,tt0026164
22129766,tt0415497
1567200,tt0120053
28492534,tt0086883
19248582,tt0065850
12348113,tt0246413
23687480,tt0043382
9344111,tt0054144
19961360,tt0133394
1643411,tt0029335
24166693,tt0070438
11369741,tt0119501
34892518,tt0031399
19092878,tt0163624
25192149,tt1427194
25691028,tt1838563
8189879,tt0318040
9072164,tt0457655
19749985,tt0264648
26007274,tt0293905
1856550,tt0110889
724383,tt0391024
26092506,tt0387462
2122881,tt0049513
32873724,tt14817350
32509867,tt0053018
15118852,tt0221960
31312397,tt0097826
1760737,tt0093832
8419877,tt0079126
12000049,tt0233263
15881080,tt0021527
1667811,tt0109723
32082586,tt1723126
34548840,tt0086872
17026021,tt0209948
34269763,tt0100774
8425661,tt0795421
28048549,tt1756773
34407189,tt0116898
1064199,tt0119665
25959127,tt0087836
1643419,tt0373926
27848748,tt0215738
23666492,tt0059216
20864405,tt0338806
25952352,tt1776967
5468707,tt0345620
14647019,tt0008361
31728562,tt1850419
33665590,tt1209379
12833694,tt0485910
8062885,tt0498536
15247964,tt0295959
31931578,tt0057503
13233761,tt0014607
14344825,tt0244173
25830035,tt0113025
28967981,tt0327082
28332304,tt0081730
18332070,tt0059114
24566491,tt0105729
1720953,tt0054017
5276483,tt0082053
1600036,tt0192578
31156123,tt0257989
17136700,tt0486480
14356201,tt0101526
12683824,tt0036859
33275715,tt2420208
13180169,tt2359790
6899733,tt0107152
31293839,tt0133688
961542,tt0057181
28126707,tt1640461
23690950,tt0030910
7238599,tt0082992
28590133,tt1525830
18968665,tt0039112
8312012,tt0216866
32019955,tt0315746
2775082,tt0102645
4498688,tt0083526
12233591,tt0083973
885876,tt0088194
2068983,tt0365960
24646464,tt0026492
8068462,tt0028683
9265338,tt0148523
29331842,tt1594917
27701047,tt0125263
4906808,tt0234217
25799140,tt0055104
213416,tt0191397
35171008,tt2249734
24043483,tt5775164
26800610,tt0039001
32987626,tt0349241
20833484,tt1332052
21245534,tt0180779
34389553,tt0309618
839705,tt0120609
27363750,tt0070116
32561262,tt1274645
18331329,tt0001840
23289749,tt0085520
1613865,tt0037469
30509315,tt0090029
18900694,tt0023074
5118941,tt0073925
22867639,tt0043892
2052210,tt0308305
28903466,tt1488555
15264047,tt0118805
12713808,tt0105511
22133490,tt0174170
74928,tt0131468
10416535,tt0032157
20123164,tt0051719
6954778,tt0246184
27996356,tt0025921
32987720,tt0351370
25083700,tt1410013
15932801,tt0010085
31992932,tt0094633
18902161,tt0049405
24994551,tt0070797
30121264,tt0034591
4556411,tt0078771
23556347,tt1204341
13639421,tt0078320
22141846,tt0110867
36353520,tt0044872
8432968,tt0379975
2042539,tt0398237
13067017,tt0492473
33859837,tt0090006
19726498,tt0143819
16645800,tt0027042
30356467,tt0259392
26589389,tt1427110
4306582,tt0105187
24582045,tt0016832
14739336,tt0043472
32660977,tt0064176
7814688,tt0038171
9129800,tt0094321
31135082,tt0094709
23146200,tt0080508
33024869,tt0016427
2378500,tt0094747
27652221,tt0045633
20766014,tt1027747
9304309,tt0072335
15614260,tt0821640
35848623,tt0006623
971383,tt0100659
18078685,tt0009475
30222446,tt0251488
35226792,tt0319645
4321732,tt0015532
6894813,tt0378873
12440160,tt0315206
33177937,tt1428436
5441083,tt0282953
36352749,tt0072097
26834440,tt1147684
5337946,tt0088330
245515,tt0105665
19828357,tt0035705
28693606,tt0025406
31701975,tt1655442
24335543,tt0019801
2617441,tt0068421
26442111,tt0012657
12974884,tt0007067
23666621,tt0158070
25626519,tt0051390
31859374,tt0204248
28646493,tt0995712
6991464,tt0778733
30173794,tt0030103
2509678,tt0086439
1812216,tt0106598
24073089,tt0104283
26036211,tt0019035
35244336,tt1483756
5826081,tt0076398
31348779,tt0044545
5710780,tt0286098
20581365,tt0068012
2831521,tt0081229
20553894,tt0052395
23909368,tt0098574
11243442,tt0115272
25304227,tt0032481
269528,tt0064177
6963236,tt0104645
19062669,tt0914798
26616774,tt0267004
14973796,tt0009485
20903190,tt0214663
8191504,tt0184702
23633579,tt0032104
10841532,tt0970948
28330018,tt0353777
5313828,tt0024903
23688047,tt0045101
12254261,tt0231375
19844299,tt0057718
13902330,tt0086884
31322461,tt0230805
26117427,tt0027954
25914703,tt0215067
27306334,tt0091293
27834618,tt0099849
14920488,tt0177481
19506118,tt0054314
34289848,tt0087418
14737421,tt0103181
1623363,tt0044314
4224754,tt0105575
6046241,tt0063098
2502451,tt0365686
10534798,tt0479864
5224973,tt0069251
12822130,tt0119472
35910766,tt0136292
31761101,tt0271616
6517412,tt0083089
21931690,tt0048337
1353086,tt0061655
9994310,tt0062433
22803943,tt0019043
5467578,tt0018583
1343208,tt0345061
11009228,tt0479073
24705066,tt0222807
9773680,tt0123010
12961147,tt0006340
26049282,tt0292244
8943615,tt0446345
1337353,tt0120241
8703922,tt0334075
19888701,tt0192263
22767958,tt1286809
22643056,tt0004271
31664553,tt0044327
14656940,tt0042952
16733391,tt0084843
12563993,tt0041169
2267646,tt0803890
30306989,tt0116293
14228567,tt0042978
13233891,tt1379197
470185,tt0073802
5608558,tt0020643
11943293,tt0047561
12526856,tt0072996
13169070,tt1051231
5906140,tt0020080
17595645,tt1052024
13494664,tt0035538
28030619,tt1584730
20696203,tt0489028
34191364,tt3560364
34187456,tt0060789
26113397,tt1540400
29172522,tt0250682
32648655,tt2123129
19303404,tt0163107
1688975,tt0217019
20904126,tt0357827
11283824,tt0472126
66205,tt0184719
24131841,tt1369706
19658326,tt0126223
32417827,tt0056924
21253839,tt0100631
10318873,tt0076295
18543295,tt0026378
3317085,tt0067527
13075853,tt0156663
28207486,tt0022009
14735478,tt0019544
13631613,tt0051343
9471632,tt0064708
28184998,tt0098116
1141361,tt0023385
29250382,tt0048595
33113634,tt0044964
1880039,tt0049291
14947024,tt0891571
35970346,tt0020368
31153803,tt0233239
1290721,tt0087175
16189113,tt1135525
10124804,tt0171577
23092641,tt14728348
29836849,tt0085313
238004,tt0100477
22718776,tt0104060
2572817,tt0057090
3833932,tt0029078
13731934,tt0036677
1594261,tt0250595
25168343,tt1410362
9852674,tt0025645
23320753,tt1431729
31029003,tt0007888
8349539,tt0056249
4569282,tt0085165
31366063,tt1776143
3439619,tt0274117
4944730,tt0459449
17256781,tt0137913
3959154,tt0054860
17657216,tt0092235
33064104,tt1400558
32453940,tt0011412
21787356,tt1399074
32777428,tt0044804
32883433,tt0235858
22093148,tt0231267
16341405,tt0024820
31743775,tt1711463
29186802,tt1805322
8396653,tt1523404
20904071,tt0381138
22059060,tt0089380
25612344,tt1532945
14291388,tt1135092
12801908,tt0041826
26381248,tt0293153
75222,tt0094012
8088017,tt0164347
36319171,tt0075354
33802867,tt1883397
18038036,tt0004071
30160906,tt1625161
1701018,tt0034485
17521789,tt1512321
19033808,tt0170351
19800473,tt0035055
3675217,tt0467692
30865068,tt0144120
18940531,tt0019080
10745657,tt0049650
24159059,tt0093253
4756865,tt0044368
8407971,tt0048576
898655,tt0105764
29892611,tt0118894
1610744,tt0311320
18673005,tt1196170
4639948,tt0085694
8670229,tt0116481
24295254,tt0075338
31143044,tt1617145
707808,tt0208092
29302714,tt1820707
22645083,tt0216558
16146798,tt0860526
18419534,tt0002585
26900679,tt0049373
34741271,tt0197093
2343735,tt0042664
16091790,tt0486720
19030013,tt0120380
21639537,tt1193507
19203309,tt0057458
33747977,tt0040490
36116590,tt1769374
26860709,tt0255457
33731064,tt0021502
30865082,tt0387575
24680056,tt0298050
23490535,tt0007836
1376802,tt0061405
26145440,tt0256406
20632191,tt3417494
9001913,tt0468442
993226,tt0350258
23907931,tt0100308
4872550,tt0179011
10789083,tt0225872
23799017,tt1621830
3510242,tt0039000
32817768,tt0045606
14080384,tt0899109
34973113,tt1653915
1139763,tt0085701
34804199,tt0069730
26206020,tt0043795
4417624,tt0012600
14562213,tt0415908
2997971,tt0303933
24872588,tt0872230
9517607,tt0086935
18940779,tt0436095
2739013,tt0080724
24242789,tt0114305
15430254,tt0198318
33472297,tt2255934
6504462,tt0454600
2918501,tt0081674
31219630,tt0169270
5888582,tt0858492
33091727,tt1542483
28728746,tt0363056
30519399,tt0090846
5330568,tt0800178
28464110,tt0131988
30207145,tt0326722
20534269,tt3294916
33525798,tt0067284
25305145,tt0023153
17714980,tt0026803
13274595,tt0016222
20903198,tt0277761
3186031,tt0451787
1742888,tt0102421
7003504,tt0272022
23258082,tt0098077
9331521,tt0108260
28147952,tt0074623
9416151,tt0223777
9678335,tt6823268
12902156,tt0984220
28165364,tt1467388
18932671,tt0076507
2201463,tt0062292
27773121,tt0241763
36057887,tt21920016
1108697,tt0116905
61047,tt0019304
1336534,tt0053434
26198351,tt0044117
31258406,tt0255268
19912421,tt0490087
8120397,tt0056693
8934867,tt0092552
12565531,tt0111672
1095555,tt0240468
3793631,tt0206634
34663624,tt0282113
26887685,tt0163972
28726770,tt0023234
19104102,tt0118683
9919135,tt0198394
31029488,tt0180136
4469910,tt0441263
23606001,tt0155535
20955131,tt0279248
28327405,tt0122247
6838264,tt0113133
9919152,tt0177832
11083630,tt0345177
18619422,tt0053417
2867492,tt0153992
15788613,tt0017408
22256043,tt0103224
26281666,tt1629391
29274369,tt0014655
33161490,tt0291555
22610435,tt0388867
61046,tt0018578
19081314,tt0950739
16934871,tt0075320
31981632,tt0071782
33940717,tt0192947
35032681,tt0028262
7379134,tt0068909
23666997,tt0043076
9993327,tt0228260
19009065,tt0011000
16141547,tt0282945
31612921,tt0049940
16686844,tt0059729
29343358,tt0049097
9020753,tt0035228
10993005,tt0929864
7288602,tt0375913
24644996,tt0067721
33031996,tt0125504
19206451,tt0163166
20695379,tt0198389
33105987,tt0058982
5146754,tt0403327
16408176,tt1219817
20964285,tt0039615
6801859,tt0052810
7443232,tt0799809
31295173,tt0067409
22507773,tt0066955
7639512,tt0892062
24407783,tt0115735
32921214,tt0204135
9797155,tt0192115
23779787,tt0385638
21181522,tt0044564
670407,tt0373889
19410654,tt0029191
16166464,tt10168534
21870411,tt0050906
4788277,tt0048696
23356271,tt0038693
29309925,tt1772760
31218128,tt1523326
27345712,tt0254229
1343628,tt0330702
18287833,tt0263975
32150085,tt0015373
34683724,tt0034811
21754296,tt1139328
6215721,tt0360505
18710930,tt0237727
3261733,tt0457430
6835148,tt0039093
11376637,tt0148842
32026140,tt1125387
2790437,tt0038455
25548020,tt0179148
26213151,tt0093843
22525391,tt0046294
7443292,tt0233740
2251745,tt0120491
33351052,tt1653911
31609694,tt0149655
27675540,tt1266615
33800030,tt12160082
10064555,tt0780059
13101600,tt0024744
26882160,tt0029477
25564914,tt0049499
1392986,tt0362129
68501,tt0067411
10583724,tt0026277
2200926,tt0095525
142780,tt0018773
19261768,tt0031251
27147259,tt0296032
4018958,tt0424908
28148810,tt0170017
23576946,tt0844479
33650887,tt1430811
2752473,tt0388230
4343361,tt0084268
19021885,tt0036533
6794579,tt0116411
31016375,tt0209361
22937112,tt0202268
8615916,tt0057058
20632614,tt1360795
30174182,tt1007032
31507913,tt0014367
1988806,tt0119558
32183096,tt1864288
16672506,tt0027700
143809,tt0119116
12590144,tt0180867
828218,tt0090521
6152065,tt0088006
7950561,tt0435259
13387836,tt0347449
8337486,tt0290661
36229546,tt1405365
16896774,tt0016958
35171753,tt2766202
25380572,tt0025351
2901971,tt0089308
33915140,tt0087943
35304999,tt0034445
8678373,tt0069676
27662044,tt0102484
18634533,tt1095217
18717218,tt0060081
5609683,tt0047507
14376002,tt0055527
9040490,tt0115669
13439264,tt0951216
22470129,tt1049400
22643596,tt0024896
12370259,tt0260207
15802170,tt0019143
1526756,tt0089489
6693390,tt0034578
1556135,tt0061107
26909372,tt1720254
36061953,tt0111304
24557896,tt1772872
8084939,tt0084479
31658770,tt0046062
5468633,tt0768183
33908198,tt0080328
18528894,tt0076149
34874102,tt0049024
2452691,tt0405977
21733496,tt0934459
6804473,tt0061173
21981175,tt0067925
18128912,tt0008009
4165940,tt0060884
21605606,tt0424997
1343178,tt0053580
1314961,tt0045464
21433950,tt0044382
2275930,tt0092074
6361585,tt0365675
26705987,tt0254936
33378170,tt1415284
2509613,tt0016039
2441439,tt0096324
13079614,tt0014946
20937261,tt0039061
